Year,Sector,SectorShort,AgeLabel,Value
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,37.3
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,35.5
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,34.5
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,29.4
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,23.7
2014,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,23.8
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.9
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,18.4
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,35.9
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,38.9
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,41.2
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,38.8
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,36
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,38.8
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,31.3
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,24.2
2015,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,25.6
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.6
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,17
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,39.2
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,37.3
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,37.8
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,39
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,35.9
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,36.2
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,34.6
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,27.3
2016,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,26.3
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.3
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16.4
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,37.6
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,38.2
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,39.2
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,42.5
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,41.2
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,36.7
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,31.6
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,26.4
2017,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,31.9
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.7
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,38.9
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,38
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,41.1
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,38.3
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,38.2
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,37
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,34.2
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,29.4
2018,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,33.6
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.9
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,17.6
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,38
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,39.3
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,42.8
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,38.4
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,41.9
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,36.1
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,35.3
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,25.5
2019,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,33.6
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.8
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,12.2
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,39.9
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,42
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,40.2
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,42.5
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,40.5
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,35.6
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,37.5
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,28.4
2020,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,38.8
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.8
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,16.8
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,40.1
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,46.5
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,42.2
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,40
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,36.3
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,32.7
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,35.1
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,32.9
2021,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,43.3
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.8
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,12.6
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,33.1
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,45.1
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,41
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,41.8
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,43.6
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,40.6
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,39.1
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,33.2
2022,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,45.7
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.5
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,13.6
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,36.2
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,45.6
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,41.7
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,43.4
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,39.9
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,40.6
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,38.2
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,32.4
2023,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,48.9
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,15-19,1.3
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,20-24,11.8
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,25-29,35.2
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,30-34,40.3
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,35-39,44.5
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,40-44,44.1
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,45-49,41.7
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,50-54,36.1
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,55-59,34.2
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,60-64,35.7
2024,"Real Estate, Professional Services And Administrative & Support Services",Real Estate / Prof / Admin,65+,52.5
2000,Transportation & Storage,Transport & Storage,15-19,0.7
2000,Transportation & Storage,Transport & Storage,20-24,7.3
2000,Transportation & Storage,Transport & Storage,25-29,17.3
2000,Transportation & Storage,Transport & Storage,30-34,18.1
2000,Transportation & Storage,Transport & Storage,35-39,21.7
2000,Transportation & Storage,Transport & Storage,40-44,26.1
2000,Transportation & Storage,Transport & Storage,45-49,25
2000,Transportation & Storage,Transport & Storage,50-54,17.9
2000,Transportation & Storage,Transport & Storage,55-59,8.4
2000,Transportation & Storage,Transport & Storage,60-64,5
2000,Transportation & Storage,Transport & Storage,65+,2.1
2001,Transportation & Storage,Transport & Storage,15-19,1.1
2001,Transportation & Storage,Transport & Storage,20-24,8.1
2001,Transportation & Storage,Transport & Storage,25-29,19
2001,Transportation & Storage,Transport & Storage,30-34,20.6
2001,Transportation & Storage,Transport & Storage,35-39,25.6
2001,Transportation & Storage,Transport & Storage,40-44,28.5
2001,Transportation & Storage,Transport & Storage,45-49,28.9
2001,Transportation & Storage,Transport & Storage,50-54,21.5
2001,Transportation & Storage,Transport & Storage,55-59,9.3
2001,Transportation & Storage,Transport & Storage,60-64,6.1
2001,Transportation & Storage,Transport & Storage,65+,2.3
2002,Transportation & Storage,Transport & Storage,15-19,0.6
2002,Transportation & Storage,Transport & Storage,20-24,6.1
2002,Transportation & Storage,Transport & Storage,25-29,16.9
2002,Transportation & Storage,Transport & Storage,30-34,19.4
2002,Transportation & Storage,Transport & Storage,35-39,24
2002,Transportation & Storage,Transport & Storage,40-44,27.1
2002,Transportation & Storage,Transport & Storage,45-49,26.8
2002,Transportation & Storage,Transport & Storage,50-54,24
2002,Transportation & Storage,Transport & Storage,55-59,11.5
2002,Transportation & Storage,Transport & Storage,60-64,6.2
2002,Transportation & Storage,Transport & Storage,65+,3
2003,Transportation & Storage,Transport & Storage,15-19,0.4
2003,Transportation & Storage,Transport & Storage,20-24,6.9
2003,Transportation & Storage,Transport & Storage,25-29,14.4
2003,Transportation & Storage,Transport & Storage,30-34,19.2
2003,Transportation & Storage,Transport & Storage,35-39,20.8
2003,Transportation & Storage,Transport & Storage,40-44,26.9
2003,Transportation & Storage,Transport & Storage,45-49,28.1
2003,Transportation & Storage,Transport & Storage,50-54,24
2003,Transportation & Storage,Transport & Storage,55-59,13.3
2003,Transportation & Storage,Transport & Storage,60-64,6.1
2003,Transportation & Storage,Transport & Storage,65+,3.4
2004,Transportation & Storage,Transport & Storage,15-19,0.6
2004,Transportation & Storage,Transport & Storage,20-24,6.4
2004,Transportation & Storage,Transport & Storage,25-29,13.5
2004,Transportation & Storage,Transport & Storage,30-34,18.8
2004,Transportation & Storage,Transport & Storage,35-39,21.2
2004,Transportation & Storage,Transport & Storage,40-44,24.9
2004,Transportation & Storage,Transport & Storage,45-49,28.7
2004,Transportation & Storage,Transport & Storage,50-54,25.7
2004,Transportation & Storage,Transport & Storage,55-59,15.5
2004,Transportation & Storage,Transport & Storage,60-64,5.8
2004,Transportation & Storage,Transport & Storage,65+,3.2
2005,Transportation & Storage,Transport & Storage,15-19,0.5
2005,Transportation & Storage,Transport & Storage,20-24,7.2
2005,Transportation & Storage,Transport & Storage,25-29,13.8
2005,Transportation & Storage,Transport & Storage,30-34,18.1
2005,Transportation & Storage,Transport & Storage,35-39,19.6
2005,Transportation & Storage,Transport & Storage,40-44,23.3
2005,Transportation & Storage,Transport & Storage,45-49,27.9
2005,Transportation & Storage,Transport & Storage,50-54,25.4
2005,Transportation & Storage,Transport & Storage,55-59,15.4
2005,Transportation & Storage,Transport & Storage,60-64,5.8
2005,Transportation & Storage,Transport & Storage,65+,2.8
2006,Transportation & Storage,Transport & Storage,15-19,0.7
2006,Transportation & Storage,Transport & Storage,20-24,6.9
2006,Transportation & Storage,Transport & Storage,25-29,14.4
2006,Transportation & Storage,Transport & Storage,30-34,17.6
2006,Transportation & Storage,Transport & Storage,35-39,19.8
2006,Transportation & Storage,Transport & Storage,40-44,23.7
2006,Transportation & Storage,Transport & Storage,45-49,29.8
2006,Transportation & Storage,Transport & Storage,50-54,28.1
2006,Transportation & Storage,Transport & Storage,55-59,20.7
2006,Transportation & Storage,Transport & Storage,60-64,8.3
2006,Transportation & Storage,Transport & Storage,65+,4.1
2007,Transportation & Storage,Transport & Storage,15-19,1
2007,Transportation & Storage,Transport & Storage,20-24,7.4
2007,Transportation & Storage,Transport & Storage,25-29,14.6
2007,Transportation & Storage,Transport & Storage,30-34,17.4
2007,Transportation & Storage,Transport & Storage,35-39,18.5
2007,Transportation & Storage,Transport & Storage,40-44,24.7
2007,Transportation & Storage,Transport & Storage,45-49,30
2007,Transportation & Storage,Transport & Storage,50-54,30.5
2007,Transportation & Storage,Transport & Storage,55-59,21
2007,Transportation & Storage,Transport & Storage,60-64,9.2
2007,Transportation & Storage,Transport & Storage,65+,5.7
2008,Transportation & Storage,Transport & Storage,15-19,0.9
2008,Transportation & Storage,Transport & Storage,20-24,7.6
2008,Transportation & Storage,Transport & Storage,25-29,14.5
2008,Transportation & Storage,Transport & Storage,30-34,16.4
2008,Transportation & Storage,Transport & Storage,35-39,19.5
2008,Transportation & Storage,Transport & Storage,40-44,24.4
2008,Transportation & Storage,Transport & Storage,45-49,29.6
2008,Transportation & Storage,Transport & Storage,50-54,30.2
2008,Transportation & Storage,Transport & Storage,55-59,22
2008,Transportation & Storage,Transport & Storage,60-64,12
2008,Transportation & Storage,Transport & Storage,65+,5.3
2009,Transportation & Storage,Transport & Storage,15-19,0.4
2009,Transportation & Storage,Transport & Storage,20-24,6.9
2009,Transportation & Storage,Transport & Storage,25-29,15
2009,Transportation & Storage,Transport & Storage,30-34,14.9
2009,Transportation & Storage,Transport & Storage,35-39,19
2009,Transportation & Storage,Transport & Storage,40-44,24.3
2009,Transportation & Storage,Transport & Storage,45-49,27.6
2009,Transportation & Storage,Transport & Storage,50-54,29.8
2009,Transportation & Storage,Transport & Storage,55-59,22.8
2009,Transportation & Storage,Transport & Storage,60-64,12.9
2009,Transportation & Storage,Transport & Storage,65+,6.4
2010,Transportation & Storage,Transport & Storage,15-19,0.8
2010,Transportation & Storage,Transport & Storage,20-24,7.1
2010,Transportation & Storage,Transport & Storage,25-29,17
2010,Transportation & Storage,Transport & Storage,30-34,18.7
2010,Transportation & Storage,Transport & Storage,35-39,21.6
2010,Transportation & Storage,Transport & Storage,40-44,22.7
2010,Transportation & Storage,Transport & Storage,45-49,27.9
2010,Transportation & Storage,Transport & Storage,50-54,28.9
2010,Transportation & Storage,Transport & Storage,55-59,26.6
2010,Transportation & Storage,Transport & Storage,60-64,14
2010,Transportation & Storage,Transport & Storage,65+,6.1
2011,Transportation & Storage,Transport & Storage,15-19,0.7
2011,Transportation & Storage,Transport & Storage,20-24,8.1
2011,Transportation & Storage,Transport & Storage,25-29,14.8
2011,Transportation & Storage,Transport & Storage,30-34,17.1
2011,Transportation & Storage,Transport & Storage,35-39,17.7
2011,Transportation & Storage,Transport & Storage,40-44,21.6
2011,Transportation & Storage,Transport & Storage,45-49,27.5
2011,Transportation & Storage,Transport & Storage,50-54,31.8
2011,Transportation & Storage,Transport & Storage,55-59,26.7
2011,Transportation & Storage,Transport & Storage,60-64,17.3
2011,Transportation & Storage,Transport & Storage,65+,8.6
2012,Transportation & Storage,Transport & Storage,15-19,0.8
2012,Transportation & Storage,Transport & Storage,20-24,7.8
2012,Transportation & Storage,Transport & Storage,25-29,15.4
2012,Transportation & Storage,Transport & Storage,30-34,15.6
2012,Transportation & Storage,Transport & Storage,35-39,18.2
2012,Transportation & Storage,Transport & Storage,40-44,21.1
2012,Transportation & Storage,Transport & Storage,45-49,26.9
2012,Transportation & Storage,Transport & Storage,50-54,28.7
2012,Transportation & Storage,Transport & Storage,55-59,27.4
2012,Transportation & Storage,Transport & Storage,60-64,18.6
2012,Transportation & Storage,Transport & Storage,65+,9.1
2013,Transportation & Storage,Transport & Storage,15-19,0.6
2013,Transportation & Storage,Transport & Storage,20-24,8
2013,Transportation & Storage,Transport & Storage,25-29,14.7
2013,Transportation & Storage,Transport & Storage,30-34,17.5
2013,Transportation & Storage,Transport & Storage,35-39,18.9
2013,Transportation & Storage,Transport & Storage,40-44,20.7
2013,Transportation & Storage,Transport & Storage,45-49,24.3
2013,Transportation & Storage,Transport & Storage,50-54,30.8
2013,Transportation & Storage,Transport & Storage,55-59,28.2
2013,Transportation & Storage,Transport & Storage,60-64,17.8
2013,Transportation & Storage,Transport & Storage,65+,11.2
2014,Transportation & Storage,Transport & Storage,15-19,0.6
2014,Transportation & Storage,Transport & Storage,20-24,7.1
2014,Transportation & Storage,Transport & Storage,25-29,14.5
2014,Transportation & Storage,Transport & Storage,30-34,16.2
2014,Transportation & Storage,Transport & Storage,35-39,17.3
2014,Transportation & Storage,Transport & Storage,40-44,19.1
2014,Transportation & Storage,Transport & Storage,45-49,23.1
2014,Transportation & Storage,Transport & Storage,50-54,27.2
2014,Transportation & Storage,Transport & Storage,55-59,29.5
2014,Transportation & Storage,Transport & Storage,60-64,22.2
2014,Transportation & Storage,Transport & Storage,65+,12
2015,Transportation & Storage,Transport & Storage,15-19,0.7
2015,Transportation & Storage,Transport & Storage,20-24,7.5
2015,Transportation & Storage,Transport & Storage,25-29,13.4
2015,Transportation & Storage,Transport & Storage,30-34,15.9
2015,Transportation & Storage,Transport & Storage,35-39,17.7
2015,Transportation & Storage,Transport & Storage,40-44,20.6
2015,Transportation & Storage,Transport & Storage,45-49,19.5
2015,Transportation & Storage,Transport & Storage,50-54,29.1
2015,Transportation & Storage,Transport & Storage,55-59,28.3
2015,Transportation & Storage,Transport & Storage,60-64,21.7
2015,Transportation & Storage,Transport & Storage,65+,13.2
2016,Transportation & Storage,Transport & Storage,15-19,0.5
2016,Transportation & Storage,Transport & Storage,20-24,7.7
2016,Transportation & Storage,Transport & Storage,25-29,13.8
2016,Transportation & Storage,Transport & Storage,30-34,16.4
2016,Transportation & Storage,Transport & Storage,35-39,18.5
2016,Transportation & Storage,Transport & Storage,40-44,19.7
2016,Transportation & Storage,Transport & Storage,45-49,21.5
2016,Transportation & Storage,Transport & Storage,50-54,27.6
2016,Transportation & Storage,Transport & Storage,55-59,27.4
2016,Transportation & Storage,Transport & Storage,60-64,21.5
2016,Transportation & Storage,Transport & Storage,65+,14
2017,Transportation & Storage,Transport & Storage,15-19,1
2017,Transportation & Storage,Transport & Storage,20-24,8.2
2017,Transportation & Storage,Transport & Storage,25-29,14.4
2017,Transportation & Storage,Transport & Storage,30-34,14.7
2017,Transportation & Storage,Transport & Storage,35-39,19.9
2017,Transportation & Storage,Transport & Storage,40-44,21.1
2017,Transportation & Storage,Transport & Storage,45-49,23.3
2017,Transportation & Storage,Transport & Storage,50-54,26.6
2017,Transportation & Storage,Transport & Storage,55-59,27
2017,Transportation & Storage,Transport & Storage,60-64,23.5
2017,Transportation & Storage,Transport & Storage,65+,16.2
2018,Transportation & Storage,Transport & Storage,15-19,1.5
2018,Transportation & Storage,Transport & Storage,20-24,7.7
2018,Transportation & Storage,Transport & Storage,25-29,16.4
2018,Transportation & Storage,Transport & Storage,30-34,17.6
2018,Transportation & Storage,Transport & Storage,35-39,18.4
2018,Transportation & Storage,Transport & Storage,40-44,20.9
2018,Transportation & Storage,Transport & Storage,45-49,23.5
2018,Transportation & Storage,Transport & Storage,50-54,27.1
2018,Transportation & Storage,Transport & Storage,55-59,27
2018,Transportation & Storage,Transport & Storage,60-64,23.2
2018,Transportation & Storage,Transport & Storage,65+,15.7
2019,Transportation & Storage,Transport & Storage,15-19,1.3
2019,Transportation & Storage,Transport & Storage,20-24,7.9
2019,Transportation & Storage,Transport & Storage,25-29,18.8
2019,Transportation & Storage,Transport & Storage,30-34,17.8
2019,Transportation & Storage,Transport & Storage,35-39,18.4
2019,Transportation & Storage,Transport & Storage,40-44,20.3
2019,Transportation & Storage,Transport & Storage,45-49,25.1
2019,Transportation & Storage,Transport & Storage,50-54,26.1
2019,Transportation & Storage,Transport & Storage,55-59,27.4
2019,Transportation & Storage,Transport & Storage,60-64,23.4
2019,Transportation & Storage,Transport & Storage,65+,19
2020,Transportation & Storage,Transport & Storage,15-19,1.1
2020,Transportation & Storage,Transport & Storage,20-24,8.9
2020,Transportation & Storage,Transport & Storage,25-29,15.9
2020,Transportation & Storage,Transport & Storage,30-34,20
2020,Transportation & Storage,Transport & Storage,35-39,20
2020,Transportation & Storage,Transport & Storage,40-44,21.4
2020,Transportation & Storage,Transport & Storage,45-49,24.3
2020,Transportation & Storage,Transport & Storage,50-54,27.1
2020,Transportation & Storage,Transport & Storage,55-59,28.7
2020,Transportation & Storage,Transport & Storage,60-64,26.9
2020,Transportation & Storage,Transport & Storage,65+,20.6
2021,Transportation & Storage,Transport & Storage,15-19,1.2
2021,Transportation & Storage,Transport & Storage,20-24,7.2
2021,Transportation & Storage,Transport & Storage,25-29,17.1
2021,Transportation & Storage,Transport & Storage,30-34,20.9
2021,Transportation & Storage,Transport & Storage,35-39,18.3
2021,Transportation & Storage,Transport & Storage,40-44,21.6
2021,Transportation & Storage,Transport & Storage,45-49,24.3
2021,Transportation & Storage,Transport & Storage,50-54,18
2021,Transportation & Storage,Transport & Storage,55-59,24
2021,Transportation & Storage,Transport & Storage,60-64,26.5
2021,Transportation & Storage,Transport & Storage,65+,21.6
2022,Transportation & Storage,Transport & Storage,15-19,1.3
2022,Transportation & Storage,Transport & Storage,20-24,6.7
2022,Transportation & Storage,Transport & Storage,25-29,14.7
2022,Transportation & Storage,Transport & Storage,30-34,18.2
2022,Transportation & Storage,Transport & Storage,35-39,20
2022,Transportation & Storage,Transport & Storage,40-44,21.5
2022,Transportation & Storage,Transport & Storage,45-49,24.1
2022,Transportation & Storage,Transport & Storage,50-54,24.9
2022,Transportation & Storage,Transport & Storage,55-59,25.7
2022,Transportation & Storage,Transport & Storage,60-64,25.9
2022,Transportation & Storage,Transport & Storage,65+,24.4
2023,Transportation & Storage,Transport & Storage,15-19,0.7
2023,Transportation & Storage,Transport & Storage,20-24,5.9
2023,Transportation & Storage,Transport & Storage,25-29,15.6
2023,Transportation & Storage,Transport & Storage,30-34,20
2023,Transportation & Storage,Transport & Storage,35-39,20.3
2023,Transportation & Storage,Transport & Storage,40-44,21.5
2023,Transportation & Storage,Transport & Storage,45-49,22.1
2023,Transportation & Storage,Transport & Storage,50-54,28.8
2023,Transportation & Storage,Transport & Storage,55-59,28.2
2023,Transportation & Storage,Transport & Storage,60-64,25.3
2023,Transportation & Storage,Transport & Storage,65+,25.8
2024,Transportation & Storage,Transport & Storage,15-19,1.1
2024,Transportation & Storage,Transport & Storage,20-24,4.7
2024,Transportation & Storage,Transport & Storage,25-29,12.7
2024,Transportation & Storage,Transport & Storage,30-34,18
2024,Transportation & Storage,Transport & Storage,35-39,17.9
2024,Transportation & Storage,Transport & Storage,40-44,17.8
2024,Transportation & Storage,Transport & Storage,45-49,20.6
2024,Transportation & Storage,Transport & Storage,50-54,24.9
2024,Transportation & Storage,Transport & Storage,55-59,25.2
2024,Transportation & Storage,Transport & Storage,60-64,27.1
2024,Transportation & Storage,Transport & Storage,65+,28
2000,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.7
2000,Wholesale & Retail Trade,Wholesale & Retail,20-24,16.5
2000,Wholesale & Retail Trade,Wholesale & Retail,25-29,33.9
2000,Wholesale & Retail Trade,Wholesale & Retail,30-34,39.1
2000,Wholesale & Retail Trade,Wholesale & Retail,35-39,42.2
2000,Wholesale & Retail Trade,Wholesale & Retail,40-44,40.7
2000,Wholesale & Retail Trade,Wholesale & Retail,45-49,31.8
2000,Wholesale & Retail Trade,Wholesale & Retail,50-54,22.7
2000,Wholesale & Retail Trade,Wholesale & Retail,55-59,10.7
2000,Wholesale & Retail Trade,Wholesale & Retail,60-64,6.2
2000,Wholesale & Retail Trade,Wholesale & Retail,65+,6.3
2001,Wholesale & Retail Trade,Wholesale & Retail,15-19,4.9
2001,Wholesale & Retail Trade,Wholesale & Retail,20-24,15.2
2001,Wholesale & Retail Trade,Wholesale & Retail,25-29,29.6
2001,Wholesale & Retail Trade,Wholesale & Retail,30-34,35.9
2001,Wholesale & Retail Trade,Wholesale & Retail,35-39,41.1
2001,Wholesale & Retail Trade,Wholesale & Retail,40-44,41.4
2001,Wholesale & Retail Trade,Wholesale & Retail,45-49,34.4
2001,Wholesale & Retail Trade,Wholesale & Retail,50-54,25.3
2001,Wholesale & Retail Trade,Wholesale & Retail,55-59,10.5
2001,Wholesale & Retail Trade,Wholesale & Retail,60-64,8
2001,Wholesale & Retail Trade,Wholesale & Retail,65+,7.5
2002,Wholesale & Retail Trade,Wholesale & Retail,15-19,3.6
2002,Wholesale & Retail Trade,Wholesale & Retail,20-24,14.3
